pickup_lat,pickup_lon,moneyPerHour
52.41501,4.86718,7.374193548387096
52.09705,4.30919,7.2749999999999995
51.45805,5.43455,27.240000000000002
52.09622,4.31497,8.78
51.93573,4.42978,13.425
52.04383,5.09515,13.3
52.41521,4.8606,4.84390243902439
52.09866,4.23977,4.9714285714285715
51.44405,5.41842,6.081818181818182
51.93448,4.42887,7.500000000000001
51.89184,4.44938,14.618181818181817
51.45581,5.43195,6.15
52.09866,4.24112,21.21818181818182
52.39716,4.92587,3.502702702702703
52.41215,4.86672,6.9
51.44413,5.42245,11.36842105263158
51.46255,5.43708,5.22
52.4128,4.90526,14.0625
52.0642,4.33398,12.666666666666666
51.44549,5.41323,6.699999999999999
51.90891,4.46674,3.6
52.36889,4.88572,7.881818181818183
52.36721,4.94258,14.503448275862068
52.13816,5.09285,13.421052631578949
52.11416,5.15409,5.88
52.39943,4.9243,25.5
51.44594,5.41065,14.018181818181818
52.03091,4.28498,18.763636363636365
52.36651,4.93983,2.448
52.13999,5.0999,5.516666666666667
52.07681,4.3474,2.9739130434782606
51.46333,5.43297,18.3
52.06972,4.35622,4.050000000000001
52.11264,5.09326,7.5777777777777775
52.07793,4.35403,6.3428571428571425
51.97302,4.49953,4.84
51.39731,5.48715,12.342857142857142
51.45912,5.43658,11.810526315789476
52.04167,5.09488,6.827586206896552
52.07951,4.34841,5.2
51.92384,4.41613,4.296
52.3687,4.94131,3.4000000000000004
52.07245,5.15176,9.870000000000001
52.06741,4.36495,7.295999999999999
51.90773,4.46658,18.10909090909091
51.90786,4.46513,8.166666666666668
51.42128,5.47294,6.783333333333334
52.41148,4.86264,13.129411764705884
52.09839,4.35878,6.1499999999999995
51.96953,4.44743,3.8833333333333337
51.46161,5.43149,9.642857142857142
51.89092,4.4493,11.26153846153846
52.41143,4.90443,6.552
52.04433,5.09984,7.866666666666666
51.4185,5.46829,12.763636363636364
52.0444,5.09624,6.563636363636363
51.96856,4.44291,7.687499999999999
51.45822,5.42977,22.5
51.39677,5.48378,10.292307692307691
52.06917,5.1552,5.780487804878049
52.09784,4.24868,8.424999999999999
52.06442,4.33567,5.715000000000001
52.14194,5.10104,7.3
52.10896,5.09013,18.119999999999997
51.41983,5.47519,5.502857142857143
52.14048,5.08635,20.496
52.09996,4.24327,26.1
52.09896,4.30813,3.538461538461538
52.1,4.2415,23.099999999999998
51.92164,4.41267,9.600000000000001
51.44863,5.41873,14.672727272727274
52.02934,4.28548,15.494117647058824
51.40076,5.48364,7.927272727272726
52.0436,5.10151,17.072727272727274
51.46063,5.4317,4.420408163265306
52.3956,4.92486,5.221276595744681
52.09841,4.24251,6.062068965517241
51.90569,4.46885,5.2457142857142856
52.0963,4.36184,5.826315789473685
52.06848,4.36435,6.097674418604651
51.95659,4.53078,13.620000000000001
51.44193,5.53407,4.358823529411765
51.44568,5.41446,12.9
52.0957,4.36009,5.24516129032258
52.06559,4.3352,9.214285714285714
52.04161,5.09841,7.535294117647059
52.3639,4.91004,6.890322580645161
52.01884,4.26285,5.259574468085106
52.06783,4.36349,7.125
51.92087,4.41317,4.578947368421053
52.3974,4.92647,9.557142857142857
52.07624,4.34956,2.7849056603773588
51.45614,5.43384,3.276
51.4459,5.53293,6.158823529411765
52.36276,4.91171,5.85
52.04444,5.09908,59.94545454545455
52.4117,4.9062,10.990909090909092
51.39973,5.48067,4.884
51.4413,5.5383,3.2533333333333334
51.39947,5.48685,8.584615384615384
51.40022,5.48052,4.3950000000000005
51.96358,4.44963,20.16923076923077
52.36373,4.91522,15.054545454545455
51.45687,5.43454,3.7615384615384615
52.3619,4.90972,7.425
51.41656,5.47057,15.327272727272728
52.37323,4.93563,14.152941176470588
51.92029,4.41497,8.632258064516128
52.13832,5.10354,7.96875
51.95719,4.53516,4.366666666666667
52.11235,5.09242,12.32
52.04322,5.10263,10.718181818181819
52.0234,4.26291,5.3999999999999995
51.89116,4.44694,3.3285714285714287
51.39682,5.48508,4.661538461538462
51.96573,4.44993,18.525
52.36924,4.88721,5.504347826086955
52.13506,5.09405,11.793103448275863
52.13746,5.0624,7.12258064516129
51.41615,5.46731,6.081818181818182
51.97281,4.5014,6.3187500000000005
52.10897,5.09256,3.4615384615384612
52.39862,4.92556,5.7749999999999995
51.93437,4.43209,9.176470588235295
52.41243,4.90571,11.957142857142857
52.0433,5.10325,9.285714285714286
52.06671,4.33375,8.325000000000001
52.03193,4.28022,11.00869565217391
51.445,5.42584,6.0685714285714285
52.09452,4.3124,14.85
51.41965,5.47439,8.125
52.02891,4.28019,3.5846153846153848
52.13678,5.14079,6.44
51.97203,4.50429,6.8
51.93299,4.43375,4.06046511627907
51.8879,4.44924,4.552173913043478
52.03131,4.28858,16.0
52.14198,5.09898,5.8374999999999995
52.41323,4.86873,6.042857142857143
52.13713,5.14159,6.3882352941176475
