pickup_lat,pickup_lon,moneyPerHour
52.04473,4.29302,8.436363636363636
51.95855,4.51971,26.175
52.33036,4.90335,68.6
52.09538,5.17541,35.7
52.05746,5.07257,44.04
51.91327,4.45401,14.194736842105264
51.94539,4.51476,69.92727272727274
52.3879,4.85459,28.56
51.47861,5.44643,13.376470588235295
52.08135,4.28657,112.8857142857143
51.40663,5.45285,14.006896551724138
51.41801,5.50368,101.39999999999999
51.47946,5.44751,56.5
51.40712,5.44866,13.944827586206896
52.38388,4.85389,21.615000000000002
52.05534,4.32371,43.55454545454546
51.95523,4.52183,22.008
51.94558,4.51108,26.0
52.09419,4.30459,28.368
51.95428,4.51785,25.92
52.08266,4.28024,6.69
51.48234,5.45471,44.587500000000006
51.95448,4.52083,148.28571428571428
52.38413,4.85824,20.30769230769231
52.04494,4.29504,23.341935483870966
52.02971,4.3289,24.47142857142857
51.95594,4.52523,17.931428571428572
52.11016,5.13503,20.618181818181817
52.40455,4.95,17.833333333333332
52.05497,5.11872,38.733333333333334
52.08982,4.25188,22.485714285714288
52.35843,4.90703,23.187096774193545
52.32878,4.9074,31.36
51.94806,4.51291,29.733333333333334
52.38784,4.86214,16.974193548387095
52.32873,4.90229,12.9
52.04451,4.29433,24.40714285714286
52.046,4.29127,47.77142857142857
52.0796,4.27942,103.8
51.40825,5.44696,43.3875
51.4667,5.51601,14.483333333333333
51.94485,4.5125,16.88823529411765
52.05672,4.32835,17.076923076923077
52.0445,4.29708,12.753846153846153
51.91087,4.45944,6.745945945945945
52.04131,4.29552,37.28888888888889
52.10981,5.13007,40.17391304347826
52.09164,4.30419,16.892307692307693
52.04238,4.29726,31.256250000000005
52.07922,4.28118,19.010526315789473
51.40627,5.44725,28.822222222222223
52.3631,4.935,82.26666666666667
51.898,4.49295,23.97391304347826
52.36205,4.9053,23.5
52.08073,4.28064,17.08421052631579
51.40708,5.44749,28.031999999999996
52.10582,5.13023,34.34285714285714
51.40974,5.44111,12.872727272727273
51.40829,5.45728,34.246153846153845
52.03259,4.33059,12.9
51.91089,4.43776,24.188571428571425
52.09226,4.31127,45.45
52.08916,4.25246,8.569230769230769
52.09061,4.24399,105.87272727272727
52.04102,4.2919,85.63636363636364
52.04363,4.2954,22.87317073170732
52.05826,5.07623,15.0
52.10771,5.13653,64.8
51.48056,5.44806,25.63125
52.0961,5.17803,34.34285714285714
51.88831,4.4321,49.4
52.07995,4.28685,48.738461538461536
52.08695,4.24968,19.37560975609756
52.34399,4.8459,41.36470588235294
52.09695,5.17253,38.85714285714286
52.38525,4.85731,33.417391304347824
52.40098,4.95041,17.955555555555556
52.08913,4.25221,18.42857142857143
52.09114,4.25127,72.82499999999999
52.05967,5.07347,13.697560975609756
51.41829,5.50527,48.18461538461539
51.40607,5.4462,92.22857142857143
51.9077,4.43541,16.686486486486487
52.10555,5.13814,11.657142857142857
51.95768,4.51693,13.641176470588237
52.0518,4.32294,13.307142857142857
51.46438,5.51839,37.93333333333333
51.47829,5.45086,49.98461538461538
51.40501,5.44811,30.677419354838705
52.35875,4.90405,30.886956521739126
52.05629,4.32579,17.89090909090909
52.09171,4.24885,17.588571428571427
51.41919,5.5086,34.6
52.05386,4.3255,42.15555555555555
52.05235,5.12014,26.98235294117647
52.0306,4.32937,33.48
51.95733,4.52049,26.56
51.48045,5.45217,13.785714285714286
52.33954,4.84884,18.070588235294117
52.05924,5.06771,12.42
52.09473,5.17513,9.405405405405405
51.94645,4.51345,25.155555555555555
52.0553,4.32241,20.94
52.04247,4.29793,33.42857142857143
51.88492,4.42985,17.787096774193547
51.88903,4.43352,17.91111111111111
52.04141,4.28919,8.26153846153846
52.058,5.06649,18.999999999999996
52.3831,4.86183,9.157894736842106
51.46259,5.51506,16.992
51.94584,4.51092,25.388571428571428
51.40713,5.44797,14.924999999999999
52.10532,5.13372,18.4
52.04223,4.29666,9.6
51.89541,4.49652,17.583333333333336
51.95307,4.51674,28.000000000000004
52.08192,4.28271,5.7
52.10977,5.13328,37.16
51.40676,5.453,33.409090909090914
51.40802,5.44708,5.92
52.05186,4.32626,15.307317073170733
52.36321,4.9035,32.56363636363636
