pickup_lat,pickup_lon,moneyPerHour
51.9434,4.51788,13.12307692307692
52.09536,4.3131,32.666666666666664
51.88331,4.42927,27.990000000000002
51.89462,4.49766,18.91764705882353
51.47785,5.45196,19.015384615384615
52.36341,4.90387,35.82857142857142
52.05585,5.11951,9.23225806451613
52.05683,5.11485,14.478947368421053
52.04536,4.29522,14.223529411764707
52.36345,4.9,21.384615384615383
52.07685,4.28509,5.500000000000001
52.32629,4.89768,4.405714285714285
51.42338,5.50468,54.54
52.3853,4.85373,21.094736842105263
51.40729,5.45348,28.577777777777776
51.40397,5.44931,10.954285714285714
52.08561,5.15834,28.13684210526316
52.36239,4.92839,40.800000000000004
51.95497,4.52095,36.9
51.91068,4.45525,15.471428571428572
52.10885,5.13346,34.8
52.34284,4.84298,13.645161290322578
52.36225,4.92925,12.907692307692308
52.1084,5.13775,36.36
51.48307,5.45239,82.45714285714286
51.88777,4.42808,25.244444444444444
52.05358,5.12268,11.13
51.91132,4.43232,18.1125
52.08318,5.16595,25.56
52.05269,5.11609,11.4
52.3292,4.90617,22.02
52.09499,4.31278,114.6
52.33935,4.84958,9.0
52.08623,4.24917,25.546153846153846
51.40828,5.45205,20.52857142857143
52.09677,5.17585,33.75
52.03259,4.32921,12.622222222222222
51.40634,5.43997,21.744827586206895
52.08992,4.25291,47.12142857142857
52.05747,5.07558,37.44444444444445
51.88677,4.43558,7.866666666666666
52.07768,4.28155,3.1333333333333333
52.08988,4.2477,24.85
51.40986,5.4446,25.5
52.40552,4.94252,22.65
52.09067,4.24981,4.95
51.42294,5.5059,11.714285714285714
52.326,4.9018,10.917073170731706
52.38888,4.85784,17.258823529411764
52.40554,4.94274,28.4
52.10718,5.13198,31.263157894736846
51.89649,4.49594,29.5
52.11091,5.13626,32.55
51.91016,4.45395,21.3
51.94314,4.52021,10.753846153846153
52.0456,4.2888,11.538461538461538
51.889,4.42673,19.153846153846153
52.11009,5.13769,20.184
52.03089,4.3344,63.89999999999999
51.88467,4.42788,58.2
51.95649,4.52246,51.599999999999994
52.32666,4.90474,18.849999999999998
52.05573,4.3224,22.452631578947372
51.48266,5.44569,25.0258064516129
52.09544,4.30697,26.755555555555556
52.40364,4.94366,31.462500000000002
51.40662,5.44637,17.53170731707317
52.09717,5.17386,22.31111111111111
51.91167,4.43741,32.752941176470586
52.0578,5.1155,8.63076923076923
52.0331,4.33018,38.52
52.08828,4.24735,15.29142857142857
51.94556,4.51134,25.740000000000002
51.9126,4.4577,21.8
52.1058,5.1328,2.91
52.06133,5.07372,4.82
52.34069,4.84984,15.158823529411764
51.89966,4.49004,32.08571428571429
52.07969,4.28549,8.329411764705883
52.36565,4.92625,12.375
51.91168,4.44042,25.00909090909091
52.08194,4.28004,24.695999999999998
52.40344,4.94461,53.64
51.47916,5.44679,19.26
52.40533,4.94763,13.83243243243243
51.91135,4.438,20.746153846153845
52.09405,5.17113,49.949999999999996
51.91207,4.45875,17.029411764705884
52.05181,4.32413,7.285714285714286
51.46322,5.51426,18.12
52.10663,5.12966,29.284615384615385
51.48172,5.45194,25.69090909090909
52.36488,4.93198,14.921739130434782
52.35868,4.90728,22.59375
52.09285,5.17247,53.6
51.42221,5.50661,15.883333333333333
51.94554,4.51931,24.0
52.33966,4.85028,70.58181818181818
52.34224,4.84593,37.475
52.08378,5.16616,47.88
51.94618,4.51663,14.057142857142857
51.95637,4.51831,33.06315789473685
52.10513,5.1311,41.6
52.36256,4.90023,25.5
52.08734,4.25296,13.434146341463414
51.46227,5.52192,9.14
52.05292,4.32488,19.454545454545453
52.38637,4.86058,16.714285714285715
52.09195,4.30797,18.51818181818182
52.36603,4.92727,14.100000000000003
51.91356,4.45286,6.271428571428571
52.35828,4.90344,12.044444444444444
51.40627,5.44422,30.299999999999997
52.04237,4.29126,27.633333333333333
52.36298,4.92937,30.28571428571429
51.48196,5.45278,19.6125
52.08188,5.16228,73.73333333333333
52.04635,4.28867,7.463414634146341
51.40589,5.44703,14.633333333333333
52.36229,4.89975,16.272
51.94479,4.51341,25.67142857142857
52.08003,4.28601,32.333333333333336
52.1067,5.13663,15.685714285714287
51.90965,4.45099,15.284210526315789
51.47981,5.44563,21.454545454545453
51.94536,4.52081,16.962162162162162
51.90983,4.45117,4.163636363636363
52.08034,5.16615,31.854545454545455
52.08648,4.25174,12.9
52.09411,4.30373,21.247058823529414
51.95663,4.51975,61.1
52.32581,4.90603,27.95
51.94234,4.5131,43.440000000000005
51.47963,5.45106,32.82352941176471
51.95597,4.52542,15.333333333333332
51.89599,4.4966,30.432
