pickup_lat,pickup_lon,moneyPerHour
51.89184,4.44938,14.618181818181817
52.39716,4.92587,3.502702702702703
51.44549,5.41323,6.699999999999999
51.95719,4.53516,4.366666666666667
52.14198,5.09898,5.8374999999999995
52.09775,4.31238,19.83157894736842
52.11073,5.08848,10.53191489361702
51.44518,5.4114,10.77
52.3698,4.93888,7.166666666666667
51.39612,5.41974,3.935294117647059
52.36605,4.90667,16.309090909090912
51.41985,5.46786,10.04
51.44576,5.5351,9.355555555555556
52.11427,5.09174,7.641176470588236
52.36176,4.91031,8.589473684210528
51.44572,5.53061,12.120000000000001
52.13432,5.05898,8.9
51.9711,4.50093,10.35
51.90847,4.4719,6.763636363636364
51.44367,5.41557,6.052941176470589
51.95676,4.5365,5.22
51.45909,5.43112,31.150000000000002
52.13543,5.09391,2.4346153846153844
51.907,4.47111,4.483636363636364
51.9651,4.44991,4.473913043478261
51.44687,5.41034,7.606451612903225
52.04299,5.09479,4.823076923076923
52.37067,4.88971,3.096
52.37086,4.8914,4.448275862068965
52.07139,4.36028,3.1466666666666665
51.46123,5.43339,7.877419354838709
52.04515,5.10284,4.391489361702128
52.11465,5.09027,10.249999999999998
51.44618,5.4237,11.645454545454545
51.45466,5.4337,17.1
52.11144,5.14911,5.49090909090909
51.44091,5.53128,10.971428571428572
51.9063,4.47044,19.642105263157898
52.36244,4.91113,6.634285714285714
51.96721,4.44206,3.6714285714285713
51.93766,4.43815,5.92258064516129
52.3692,4.89073,4.181818181818181
51.45561,5.43737,8.910000000000002
52.1418,5.09944,3.2333333333333334
52.06559,4.34104,15.840000000000002
51.45889,5.43566,5.243478260869565
51.462,5.43728,6.141176470588236
52.07267,4.36522,5.414634146341464
51.45758,5.43203,14.686956521739132
52.1377,5.05966,8.17142857142857
51.4201,5.47026,8.69032258064516
52.06612,4.33801,16.133333333333333
52.09781,4.31087,6.142857142857143
52.36859,4.94283,3.986666666666667
51.45837,5.43351,8.100000000000001
52.06461,4.33511,8.775
51.95531,4.53455,5.4750000000000005
51.46337,5.42804,10.149999999999999
52.36553,4.91162,15.4
52.02705,4.28372,5.152941176470589
52.39921,4.92864,7.070270270270271
51.92088,4.41428,20.711111111111112
51.41783,5.47087,6.939130434782609
52.0671,4.36458,33.43636363636364
52.3453,4.92585,7.938461538461538
52.36729,4.89032,23.2
52.41157,4.86144,3.012244897959184
52.37042,4.93776,8.121428571428572
51.41783,5.4673,12.166666666666666
51.44465,5.41829,5.6933333333333325
52.02704,4.2873,5.142857142857142
51.46276,5.43447,31.725000000000005
51.45721,5.4383,4.187234042553191
52.34594,4.93202,8.82
52.01889,4.26489,21.090000000000003
52.11298,5.15439,15.44
51.88938,4.45269,19.636363636363637
52.14009,5.09396,5.3
51.42121,5.47224,5.482758620689655
52.07993,4.35271,4.217142857142857
51.96158,4.44662,21.2
51.39226,5.42668,11.49
51.8903,4.45485,11.269565217391305
51.40095,5.48806,4.64
52.11111,5.09116,15.9
52.11249,5.15581,13.263157894736842
51.96459,4.4395,12.564705882352941
52.0681,4.34076,10.00909090909091
51.9208,4.41605,4.470000000000001
52.40999,4.8677,8.58
52.36892,4.94395,9.266666666666666
51.46302,5.43084,7.489655172413793
52.37126,4.94346,5.290909090909091
52.13451,5.14022,30.527999999999995
52.09632,4.36284,15.709090909090909
52.09636,4.31578,4.606451612903225
52.13498,5.05809,23.32
52.13779,5.08768,12.685714285714287
52.094,4.31579,6.090909090909091
