pickup_lat,pickup_lon,moneyPerHour
51.95763,4.51981,34.68
51.91113,4.43609,8.019512195121951
52.32809,4.90357,8.205882352941178
52.10585,5.12918,58.83529411764707
52.04443,4.29074,28.83529411764706
51.91039,4.45391,18.599999999999998
51.89739,4.49667,33.06
52.33096,4.89779,40.63333333333333
52.03408,4.33683,25.95
52.36758,4.93574,15.552
51.95435,4.52314,66.72
52.3644,4.93044,28.16
52.09131,4.30586,34.16842105263158
51.91229,4.45541,22.2375
52.09233,4.30424,40.35
51.46711,5.51975,38.28
51.42011,5.50628,18.75
52.0528,4.3267,28.36551724137931
52.09755,5.17175,119.53333333333333
52.40315,4.94561,17.20909090909091
52.08223,5.16191,45.68
52.08908,4.24937,33.28888888888889
52.4011,4.94912,12.395121951219513
51.88495,4.42937,22.485714285714288
52.03125,4.3339,25.133333333333333
51.47934,5.45396,14.159999999999998
52.32936,4.90428,15.805714285714286
51.46301,5.51829,41.8421052631579
52.40272,4.94173,20.7
51.40516,5.43986,15.518181818181821
52.08339,5.15905,7.897297297297297
51.90797,4.44136,11.31
51.90943,4.43561,104.35714285714286
52.09029,4.25093,15.075
52.32716,4.90702,28.133333333333333
51.94667,4.51431,2.7384615384615385
51.95372,4.52268,33.92307692307692
52.38411,4.85805,31.69285714285714
51.89944,4.48871,18.03
52.36261,4.93377,17.151219512195123
51.8864,4.43279,4.95
51.94426,4.52073,95.325
51.95339,4.51739,17.831999999999997
52.06048,5.06834,88.37142857142858
52.04181,4.29724,16.9
52.11015,5.13141,41.5
52.05772,5.11503,37.87826086956522
52.09273,5.17538,15.518918918918919
51.89649,4.48967,15.776470588235293
52.35838,4.89854,21.617142857142856
52.10992,5.1376,50.13333333333333
51.95852,4.52278,25.848
52.33033,4.9048,20.112000000000002
51.41881,5.50492,38.32
52.08381,5.16695,5.9714285714285715
51.47818,5.44985,16.55
52.09535,4.30961,37.22857142857143
51.46702,5.52157,29.584615384615383
52.04449,4.28997,8.707317073170731
52.36417,4.89999,15.249999999999998
52.34178,4.84205,13.056000000000001
52.35943,4.90366,20.8
51.40894,5.45255,41.07272727272728
52.40183,4.94821,17.82857142857143
51.95632,4.51909,48.16
52.10928,5.13518,28.1
52.05454,5.12274,35.528571428571425
52.06142,5.07476,12.439024390243903
52.06094,5.06788,64.13333333333333
52.08113,4.2811,28.2
51.91386,4.45609,18.48888888888889
52.09391,5.1744,14.03076923076923
51.90785,4.43377,18.75
51.46553,5.51418,35.67
51.90904,4.44015,12.085714285714285
51.94424,4.51861,21.514285714285712
52.40482,4.95005,19.866666666666667
51.40396,5.45196,31.157142857142855
52.09181,4.30718,93.375
52.05707,4.32947,15.0
52.32729,4.90074,17.846153846153847
52.05834,5.07105,10.500000000000002
52.0462,4.29509,30.099999999999998
51.48225,5.44745,12.336585365853658
51.40905,5.44149,15.652941176470588
51.41869,5.50808,15.423529411764706
52.09677,5.17251,17.90625
52.09479,5.17096,13.8
52.36175,4.93486,23.978571428571428
52.36315,4.93441,21.4
52.09042,4.24357,6.307692307692307
52.08185,4.28016,24.235714285714288
51.91112,4.43885,17.25
51.91106,4.43273,61.38461538461539
52.05609,4.32885,17.935714285714283
51.88817,4.43365,11.232
51.40948,5.45667,35.78181818181818
51.91241,4.45965,34.125
52.05266,4.32914,14.872727272727271
52.03507,4.33191,15.412500000000001
51.95438,4.52245,39.275
51.42024,5.50455,80.66666666666667
52.34037,4.84743,62.871428571428574
52.38871,4.86162,17.25714285714286
52.07981,4.28458,13.78125
51.47891,5.45271,51.3375
51.4037,5.45033,20.1
52.40072,4.94969,6.811764705882353
52.36368,4.92652,13.610526315789473
52.40051,4.94328,15.981818181818179
52.10832,5.13489,34.44
52.36265,4.90201,28.92
52.35881,4.89831,20.895652173913042
52.08007,4.2836,42.45
51.91234,4.45284,13.257142857142856
52.3314,4.89965,27.66666666666667
51.95409,4.51979,9.072
52.38404,4.8531,9.845454545454546
52.04453,4.28938,15.35625
51.46332,5.52326,7.1692307692307695
52.04361,4.29285,6.530769230769231
52.33937,4.84249,34.96363636363637
