pickup_lat,pickup_lon,moneyPerHour
52.09839,4.35878,6.1499999999999995
51.4185,5.46829,12.763636363636364
52.14194,5.10104,7.3
52.3639,4.91004,6.890322580645161
51.96528,4.45358,7.121739130434782
52.36802,4.93791,13.866666666666667
52.10229,4.24728,8.647058823529413
52.41357,4.90525,5.258823529411765
51.44037,5.53584,6.5052631578947375
51.88608,4.44762,5.3812500000000005
52.02673,4.28708,5.060377358490566
51.92277,4.41517,9.412499999999998
52.4136,4.90253,7.872727272727272
52.3711,4.94284,8.8
52.02322,4.26786,6.84375
51.39699,5.48571,13.736842105263158
51.91983,4.42165,8.783999999999999
52.14136,5.09805,16.162499999999998
52.13733,5.08584,8.090322580645159
52.41005,4.86737,6.936
51.41566,5.47371,14.099999999999998
52.04355,5.09572,5.666666666666666
52.41297,4.90492,8.006896551724138
52.03054,4.2802,11.65
52.13728,5.06614,7.3
52.37133,4.9393,8.481818181818182
52.3654,4.9089,16.8
52.1099,5.08906,4.092307692307692
52.06645,4.33723,26.400000000000002
51.9226,4.41748,8.792307692307691
52.36378,4.91435,3.5875
52.13551,5.14241,6.564705882352942
52.41223,4.86171,4.123636363636364
51.39182,5.42662,15.872727272727275
51.44639,5.4178,3.6823529411764704
51.46125,5.43183,4.894736842105264
52.06349,4.3325,11.075
52.11084,5.14907,4.848648648648648
51.96846,4.50194,5.141176470588236
52.09785,4.24617,15.624
51.96284,4.45321,18.333333333333336
51.449,5.41652,10.685714285714287
51.97118,4.5068,3.6439024390243904
52.34666,4.92824,6.54
52.02248,4.26193,5.2064516129032254
51.93339,4.43245,5.509090909090908
51.44496,5.53383,8.457142857142857
52.07149,5.15699,12.533333333333333
52.02895,4.28897,7.041176470588236
51.41961,5.46833,9.244444444444445
52.36522,4.90785,7.376470588235294
52.02311,4.26561,5.582608695652174
52.0198,4.26962,10.642105263157896
52.4127,4.91057,3.816
51.88692,4.44702,6.733333333333333
51.95775,4.53836,6.822857142857142
51.90805,4.47384,8.275862068965518
51.96517,4.45016,2.988679245283019
51.92259,4.41244,3.13953488372093
52.3477,4.926,5.222222222222222
51.44879,5.41967,7.552941176470589
52.09719,4.35722,4.012499999999999
52.39974,4.92886,5.341463414634146
51.44462,5.41879,7.8
52.13341,5.14207,8.648275862068965
52.042,5.10249,8.11875
52.36453,4.91269,6.6000000000000005
51.45643,5.43308,5.32
51.44536,5.52956,3.876
51.41638,5.46925,7.151999999999999
52.06442,4.3328,15.911111111111111
52.36382,4.90704,8.035714285714285
52.13835,5.06556,5.174999999999999
51.93791,4.43703,16.9
51.95884,4.53417,5.433333333333334
52.37156,4.88933,3.083720930232558
51.45607,5.43451,4.922448979591836
51.40034,5.4861,19.799999999999997
52.0224,4.26009,8.26
52.02321,4.26981,13.16842105263158
52.06814,4.36452,12.981818181818182
51.45692,5.4373,7.252173913043477
52.13601,5.09432,8.83448275862069
52.09663,4.35833,9.054545454545455
52.09594,4.35657,4.24
51.92125,4.41519,5.276470588235295
51.96766,4.44625,5.6869565217391305
51.40049,5.48032,17.17058823529412
51.96075,4.45518,5.925000000000001
52.0974,4.2461,6.232258064516129
52.1114,5.09269,15.092307692307692
52.07093,4.35847,18.553846153846152
51.96796,4.44066,20.03076923076923
52.02397,4.27003,22.98
52.06831,4.34,11.590909090909092
52.36946,4.88818,41.84
52.13807,5.06148,4.491428571428571
52.07713,4.34872,20.166666666666668
52.09437,4.3591,12.35
52.03002,4.28707,11.672727272727274
52.1351,5.14302,8.82857142857143
52.36786,4.94468,5.083333333333333
51.4024,5.48401,7.1
51.39507,5.42536,6.3517241379310345
51.45739,5.43827,17.815384615384612
52.09396,4.36108,15.224999999999998
51.46238,5.43599,3.95625
52.04183,5.10105,7.271999999999999
52.03247,4.28591,7.64
52.13612,5.14279,6.504
52.41159,4.8627,10.8
51.44682,5.41321,4.48125
52.09727,4.30851,6.483870967741935
51.44929,5.41592,4.703225806451613
52.37229,4.933,4.800000000000001
52.11279,5.09248,22.650000000000002
