pickup_lat,pickup_lon,moneyPerHour
52.38321,4.85809,20.65945945945946
51.46722,5.51603,5.090322580645161
52.0549,4.3276,12.352941176470589
52.08449,5.1637,111.77142857142856
51.94416,4.51356,94.56
52.04313,4.29332,19.745454545454542
52.03216,4.33059,14.790000000000003
52.05801,5.07553,18.567567567567565
52.10855,5.13522,40.153846153846146
51.46718,5.52182,6.32
52.0308,4.33328,30.504
52.09318,4.31195,10.933333333333334
51.89806,4.49378,23.815384615384616
52.3887,4.86104,21.51
52.38877,4.85234,13.171428571428573
51.88548,4.43051,22.384615384615383
51.94766,4.51842,18.70769230769231
52.07836,4.28884,5.6571428571428575
51.46272,5.51962,28.06153846153846
51.40538,5.45013,11.216666666666669
51.90913,4.45661,14.75
51.40961,5.44093,18.3
51.94235,4.51298,47.05
52.32844,4.90051,30.869999999999997
52.10698,5.13451,25.936363636363637
51.95763,4.51605,12.530769230769229
51.40584,5.4573,22.299999999999997
51.95431,4.51619,9.553846153846154
52.33117,4.90725,15.308108108108106
52.097,5.17582,51.239999999999995
52.05974,5.06719,22.488888888888887
52.38655,4.85905,70.97142857142856
52.09762,5.17857,10.8
52.08892,4.24603,14.064
51.90748,4.4407,22.2
52.09622,5.17081,14.166666666666668
51.95311,4.52459,13.727272727272727
52.0416,4.29753,8.566666666666666
51.4096,5.44206,16.491891891891893
52.34322,4.84216,7.86
52.11006,5.13815,18.104347826086958
52.06163,5.07157,19.487999999999996
52.0466,4.28894,44.949999999999996
51.48353,5.44777,13.51875
52.09208,4.25296,9.64
51.91165,4.43724,14.323076923076924
52.36415,4.93348,29.614285714285714
52.07999,5.15942,12.17142857142857
52.36485,4.92792,50.16
52.10896,5.13526,40.62352941176471
51.91333,4.45785,19.92972972972973
52.38761,4.85926,30.449999999999996
51.91152,4.43745,15.526829268292682
51.40425,5.44603,5.8950000000000005
52.0301,4.33284,17.10810810810811
52.11055,5.13274,16.95
52.08744,4.24368,7.175
52.05491,4.32429,22.2375
51.88669,4.42859,29.16
51.40839,5.44502,26.42142857142857
52.02953,4.33032,12.6
51.91487,4.45389,28.69090909090909
52.09494,5.17134,13.18
51.42096,5.5037,26.117647058823533
51.90791,4.4354,39.81818181818182
51.40722,5.44832,7.937142857142857
52.10894,5.13833,20.880000000000003
52.38416,4.85333,22.757142857142856
51.40967,5.45288,12.076923076923077
51.48316,5.44733,40.86666666666667
51.91145,4.46074,28.95652173913043
51.48258,5.44737,49.457142857142856
52.33959,4.84256,26.152941176470588
52.03095,4.32838,8.633333333333333
51.89466,4.49831,24.68
52.38424,4.85588,31.764705882352942
52.04277,4.29696,38.8
52.09178,4.24509,29.888888888888886
52.05518,5.11956,21.62
52.38796,4.85553,49.76
52.03037,4.33608,59.325
52.10726,5.13724,17.833333333333332
52.05784,5.07396,47.85
52.36652,4.93482,54.94285714285714
52.36347,4.92989,52.47272727272727
51.40854,5.44713,5.676923076923076
51.91433,4.45536,42.763636363636365
52.08227,4.28029,22.200000000000003
51.88568,4.43579,34.55172413793103
51.42132,5.50081,75.05454545454546
51.4082,5.4527,23.815384615384616
52.0342,4.33569,37.0
51.4675,5.51413,7.89375
51.94587,4.51856,14.618181818181819
52.33946,4.84657,49.909090909090914
51.88751,4.43307,18.768
52.10676,5.13341,17.9
52.03034,4.33177,36.0
51.90892,4.43565,18.525000000000002
52.04333,4.29653,10.384615384615385
52.33046,4.90533,37.07368421052632
52.35824,4.9067,19.223076923076924
52.33038,4.89902,38.666666666666664
52.10735,5.13025,32.800000000000004
52.0894,4.24975,5.945454545454546
52.35934,4.89985,15.16551724137931
51.95876,4.51802,27.974999999999998
51.94498,4.51129,44.175
52.1068,5.12844,21.416666666666668
51.91286,4.45783,22.514285714285716
52.10847,5.13653,25.384615384615383
51.42321,5.50918,16.942857142857143
52.10583,5.13012,16.950000000000003
52.38797,4.85853,22.395
52.08511,5.16533,36.126315789473686
51.40866,5.4479,10.4
52.36529,4.92658,16.8
52.04506,4.28829,24.488888888888887
52.05698,5.12209,32.08
51.48298,5.45102,25.14782608695652
51.40807,5.44867,11.52
52.36725,4.93144,29.640000000000004
52.09677,5.17152,24.432
