pickup_lat,pickup_lon,moneyPerHour
52.04383,5.09515,13.3
52.0642,4.33398,12.666666666666666
52.07681,4.3474,2.9739130434782606
52.07951,4.34841,5.2
51.89092,4.4493,11.26153846153846
51.39973,5.48067,4.884
52.39862,4.92556,5.7749999999999995
52.14004,5.0944,12.057142857142857
51.88858,4.44962,4.852941176470589
51.40206,5.48125,8.610000000000001
52.02188,4.26081,12.536842105263158
52.10034,4.24596,5.080851063829788
52.14008,5.10183,26.46
51.90388,4.46991,9.31111111111111
51.91991,4.41326,15.323076923076922
52.13961,5.09107,3.681818181818182
52.09635,4.24597,8.303225806451612
52.1349,5.14405,9.0
51.93817,4.431,4.309090909090909
51.44982,5.42567,17.94
52.37046,4.94507,11.52
51.44235,5.53703,7.914285714285715
52.0446,5.09825,4.2562500000000005
51.95597,4.53141,12.56
52.0189,4.26078,16.14
51.9672,4.44348,22.400000000000002
51.93814,4.43867,14.340000000000002
52.03126,4.28855,7.171428571428572
51.97309,4.50361,24.327272727272728
52.09641,4.24726,24.479999999999997
51.97294,4.50009,11.190000000000001
52.09576,4.35957,21.54782608695652
52.07714,4.35131,8.626666666666667
52.07031,4.36066,8.7
51.45712,5.43729,9.670588235294119
51.92366,4.41867,5.177142857142857
51.45541,5.43482,13.894736842105265
52.36959,4.94186,17.64
51.44215,5.41974,10.842857142857142
52.04023,5.10158,6.8
52.4149,4.90291,13.320000000000002
51.90475,4.4694,5.04
51.39311,5.425,14.014285714285714
52.41161,4.90579,14.907692307692306
52.04457,5.10074,49.949999999999996
52.34704,4.92903,12.323076923076922
52.39454,4.92539,12.18
51.88607,4.45523,3.557142857142858
51.95806,4.53231,5.818604651162791
52.06454,4.33983,16.114285714285714
51.96944,4.50604,9.257142857142858
52.06841,4.3603,11.863636363636363
52.36204,4.90759,15.529411764705884
52.09502,4.36422,8.296551724137931
52.36305,4.90674,8.347826086956522
52.09759,4.31552,6.339130434782609
51.4421,5.53785,4.306666666666667
52.09377,4.365,4.888888888888889
51.462,5.42983,5.921052631578948
52.09866,4.24669,9.471428571428572
51.41907,5.4735,5.171428571428572
51.44335,5.41578,7.15
51.44397,5.53793,4.5290322580645155
51.93776,4.43252,4.3375
52.41059,4.90758,7.75
52.39965,4.92419,8.136
52.1387,5.09276,8.935714285714285
51.96503,4.44181,11.4
51.44925,5.42356,5.303999999999999
52.06925,4.35794,4.8
52.13375,5.14044,10.087500000000002
51.9648,4.45516,12.942857142857143
52.11092,5.09073,5.35609756097561
52.06818,4.36157,8.100000000000001
52.02851,4.28591,6.7333333333333325
52.09564,4.30767,14.03076923076923
51.90897,4.46914,9.495652173913044
52.09972,4.24294,25.963636363636365
51.92135,4.41506,8.733333333333334
52.11139,5.1554,6.716129032258064
52.02129,4.26788,10.92
51.88705,4.45457,12.17142857142857
51.45943,5.4304,6.0
51.39638,5.42501,7.011428571428571
51.41845,5.46722,6.75
52.04294,5.09801,4.103225806451612
52.07258,5.15138,6.232258064516129
52.09682,4.31093,18.728571428571428
51.44554,5.42318,4.685714285714286
51.44354,5.41157,5.789189189189188
51.44586,5.41097,18.728571428571428
52.0788,4.34588,17.945454545454545
52.04031,5.10199,13.225
52.13683,5.06451,23.63478260869565
52.09797,4.36354,12.633333333333335
52.11269,5.14997,7.564285714285714
51.45828,5.43233,18.799999999999997
52.09521,4.31101,9.204255319148936
51.41987,5.47407,5.271428571428571
51.90923,4.46724,2.5624999999999996
52.41386,4.90846,4.8545454545454545
52.36211,4.91124,5.124999999999999
52.08058,4.34612,6.6000000000000005
51.44186,5.53307,7.75
51.9372,4.42998,26.210526315789476
51.96986,4.50809,29.333333333333332
51.90849,4.47444,7.433333333333334
52.09894,4.24075,16.128
52.11259,5.15232,12.485714285714288
51.44732,5.41801,11.100000000000001
52.07272,5.1581,15.2
52.3961,4.93077,19.823999999999998
51.40119,5.48737,4.675862068965516
51.41735,5.46753,17.7
52.10949,5.09321,14.833333333333334
51.39163,5.41762,5.668085106382979
51.92191,4.42024,14.485714285714286
51.90669,4.47025,7.425
52.13593,5.14134,11.345454545454547
52.39459,4.92519,13.837500000000002
52.10031,4.24298,17.7
51.96022,4.53762,27.599999999999998
52.07283,5.14931,5.136
