pickup_lat,pickup_lon,moneyPerHour
51.44405,5.41842,6.081818181818182
52.13816,5.09285,13.421052631578949
52.36651,4.93983,2.448
52.04167,5.09488,6.827586206896552
52.41143,4.90443,6.552
51.92164,4.41267,9.600000000000001
51.40022,5.48052,4.3950000000000005
51.46265,5.42787,9.31764705882353
52.04408,5.10345,10.6
51.96062,4.53237,10.225
52.39589,4.92977,4.6909090909090905
52.37025,4.89119,7.04
52.11121,5.14659,12.78
51.44821,5.42399,15.3
52.41461,4.91019,15.0
52.11224,5.15384,20.972727272727273
51.9621,4.44921,7.386206896551724
51.44679,5.4166,12.81818181818182
51.39709,5.42393,29.06666666666667
52.06977,5.15578,11.160000000000002
51.39972,5.48626,11.075
52.11372,5.14927,22.35
51.92326,4.41665,5.228571428571429
52.39993,4.92331,6.509090909090909
51.90945,4.46627,9.069230769230769
52.36172,4.90915,3.2666666666666666
52.02655,4.28881,7.877419354838709
52.02834,4.28754,24.225
52.09528,4.3124,19.636363636363637
52.02872,4.28656,4.341176470588235
51.97347,4.50311,34.12500000000001
52.02282,4.26048,14.072727272727274
52.06912,4.36584,4.944444444444445
52.34759,4.93063,15.876923076923076
51.44201,5.52933,7.680000000000001
52.06684,4.36114,2.585454545454546
52.3657,4.94291,9.738461538461538
51.95799,4.53088,20.299999999999997
51.39936,5.48746,4.800000000000001
52.11054,5.15071,6.952941176470588
51.45704,5.43811,8.1
51.46317,5.43432,25.90909090909091
51.46071,5.43447,22.145454545454545
52.07187,4.36159,27.866666666666667
52.08134,4.35084,14.823529411764707
52.13851,5.06153,12.136363636363638
52.04399,5.09879,18.9
51.96469,4.44805,5.777777777777778
52.11031,5.15416,7.2562500000000005
52.02031,4.26231,4.569230769230769
51.45566,5.42884,4.866666666666666
51.97284,4.50085,11.045454545454545
51.92018,4.41706,6.687804878048781
52.04039,5.10053,20.890909090909094
51.44247,5.4192,2.592
51.41859,5.47323,3.548571428571428
51.95638,4.53199,8.311111111111112
52.07757,4.35014,6.699999999999999
51.44224,5.41371,4.2
52.08109,4.34949,4.447058823529412
51.41762,5.46869,6.3500000000000005
51.39164,5.41787,4.4222222222222225
51.41565,5.47357,3.2210526315789476
51.44983,5.4194,60.09
51.41575,5.47658,8.866666666666667
51.93648,4.43297,3.8478260869565215
52.41329,4.86616,4.587096774193548
51.45479,5.43623,6.06
52.3728,4.93542,4.3076923076923075
52.02063,4.26948,11.36
51.88848,4.4517,7.3428571428571425
51.42037,5.47025,16.5
52.39723,4.92147,6.7
51.89028,4.45119,8.424999999999999
52.02054,4.26392,21.284210526315793
51.45812,5.43175,2.7063829787234046
51.96782,4.44632,5.412765957446809
52.34402,4.93355,4.7441860465116275
51.9665,4.44424,4.151351351351352
51.41866,5.47136,4.723636363636364
52.13535,5.08883,4.270588235294118
51.45503,5.43553,4.2153846153846155
51.88777,4.44984,3.3804878048780487
52.13498,5.09374,18.0
52.41034,4.90942,2.7333333333333334
52.36678,4.94089,9.0
51.90701,4.46833,24.9
52.37169,4.88741,8.791304347826086
52.36251,4.91248,2.986046511627907
52.02302,4.26962,8.420689655172414
52.06726,4.33647,10.846153846153847
52.10174,4.24454,15.988235294117649
51.96531,4.45115,13.895999999999997
51.90506,4.47116,6.017142857142856
51.44093,5.53037,6.327272727272727
52.09378,4.31397,5.232
51.45522,5.42997,24.54
52.34833,4.93171,9.827586206896552
51.41702,5.47407,4.427027027027027
