pickup_lat,pickup_lon,moneyPerHour
52.38348,4.8606,27.119999999999997
52.06058,5.07112,33.852631578947374
52.0339,4.32916,19.655172413793103
52.38362,4.85805,21.545454545454547
52.05184,4.32204,41.86153846153846
52.32742,4.89809,22.75862068965517
51.91068,4.45903,17.8
52.34422,4.84904,13.21578947368421
52.05755,5.12326,13.341176470588234
52.05221,5.1239,23.178947368421053
52.05867,5.07435,33.473684210526315
51.46266,5.51874,28.114285714285714
52.10935,5.13571,16.548387096774192
52.38311,4.85752,15.834146341463414
52.09096,4.24502,14.515384615384615
52.08999,4.24463,13.071428571428571
52.33906,4.84527,31.425
51.40853,5.44296,26.236363636363635
51.94709,4.52034,32.1
52.36658,4.92922,33.83076923076923
52.34029,4.84585,60.36000000000001
51.95668,4.52157,27.933333333333337
52.06004,5.07508,12.86842105263158
52.3403,4.85034,28.161290322580644
51.91193,4.45182,89.17500000000001
52.04637,4.29424,10.81578947368421
51.48065,5.45414,28.849999999999998
52.09788,5.1714,16.145454545454545
52.32987,4.89847,16.085714285714285
52.06111,5.07194,16.88
52.36612,4.92771,8.690909090909091
52.09553,5.17656,16.02
52.05209,4.32882,34.86
52.36233,4.90161,28.12173913043478
52.05629,4.32671,21.514285714285712
52.0855,5.16425,96.92307692307692
52.05575,4.328,19.666666666666664
51.40389,5.45313,8.420689655172414
52.32805,4.90351,41.957142857142856
52.08028,4.28732,16.530000000000005
52.08559,5.16226,24.666666666666668
52.09601,4.31153,16.425
52.055,5.1173,11.07
52.10885,5.13844,22.244444444444444
51.40584,5.44526,23.1375
51.40608,5.44594,16.653658536585368
52.08071,4.28003,18.84
52.36082,4.89975,15.585365853658537
52.0572,5.11849,17.00526315789474
51.91149,4.44125,14.400000000000002
52.36175,4.92651,12.456
52.34077,4.84523,32.475
52.10487,5.13594,14.968421052631577
52.096,5.17999,26.787096774193547
52.05424,4.32581,21.29090909090909
52.10549,5.13769,91.13333333333334
52.10563,5.1353,36.42857142857143
52.3639,4.90417,56.466666666666676
52.08725,4.24344,19.45
52.03401,4.33755,51.50769230769231
51.91053,4.43569,65.4375
51.89968,4.49298,9.915789473684212
52.10975,5.12968,10.01142857142857
51.88799,4.43157,3.5837837837837836
51.95369,4.51673,39.741176470588236
51.94776,4.51646,33.38823529411765
52.34049,4.84603,29.611764705882354
51.48342,5.45516,24.775
51.88752,4.43653,12.63529411764706
51.94507,4.52061,27.218181818181822
52.04401,4.29334,8.036842105263158
51.46702,5.51839,13.829268292682926
51.95627,4.52368,18.26666666666667
51.40845,5.44209,37.2
52.08171,5.16463,48.654545454545456
51.40687,5.44811,4.643478260869565
52.09018,4.24419,11.524999999999999
51.88586,4.43186,42.76
52.34032,4.8496,66.52499999999999
51.42147,5.50671,93.53333333333335
52.09504,4.30896,61.29230769230769
51.47838,5.45023,44.266666666666666
52.0569,5.11532,25.954285714285714
51.88699,4.43009,9.2
52.34012,4.84778,20.066666666666666
52.36527,4.9346,11.872727272727273
51.94285,4.51538,14.542105263157897
52.03178,4.32903,16.302439024390246
52.32987,4.90201,75.60000000000001
52.10989,5.13512,24.8625
52.04427,4.29049,10.163636363636362
51.94307,4.51387,10.466666666666667
52.33938,4.84721,12.849999999999998
52.05618,4.32264,21.908571428571427
52.36315,4.92716,13.75
52.38526,4.85821,34.72
52.3865,4.85705,23.00769230769231
51.41995,5.50946,25.3875
51.95361,4.51962,10.476923076923075
51.95759,4.51818,50.215384615384615
52.09493,4.30773,13.735714285714286
52.05788,5.07559,6.104347826086956
51.90039,4.4945,13.302857142857142
52.40361,4.9442,44.76
52.08484,5.16766,29.857142857142858
51.47836,5.44668,13.057894736842105
52.08072,4.28049,17.01818181818182
52.07994,5.1674,15.783333333333335
52.36634,4.92854,55.0
52.04236,4.28826,12.410526315789475
51.91246,4.45819,56.466666666666676
51.48131,5.44784,29.788235294117648
52.40054,4.94939,14.314285714285713
51.90815,4.43177,17.76
52.09115,4.24917,9.236363636363636
51.89561,4.49518,14.714285714285717
52.05356,4.32255,19.547368421052635
52.05585,5.12338,10.711764705882354
51.91297,4.46093,21.450000000000003
52.36338,4.93304,42.375
52.34107,4.84578,17.568749999999998
51.89584,4.48872,18.638709677419353
51.9534,4.52414,30.983999999999998
51.95334,4.51872,8.629411764705882
52.05152,4.32429,23.273684210526316
51.406,5.44881,13.656
52.40303,4.94571,29.854545454545455
52.08905,4.24802,23.362499999999997
52.10706,5.12885,19.233333333333334
52.10705,5.13539,26.442857142857143
51.91096,4.45897,22.845000000000002
52.10989,5.13599,35.65714285714286
52.38737,4.85571,11.06842105263158
