pickup_lat,pickup_lon,moneyPerHour
51.90786,4.46513,8.166666666666668
52.1,4.2415,23.099999999999998
52.0957,4.36009,5.24516129032258
52.04444,5.09908,59.94545454545455
52.03193,4.28022,11.00869565217391
51.88694,4.45387,9.247058823529413
52.11396,5.15052,6.636363636363636
52.02043,4.26819,4.180645161290323
51.45834,5.42982,3.831818181818182
51.9059,4.46495,7.894736842105264
52.36738,4.88731,13.2
52.41129,4.86817,5.986363636363636
52.06999,5.1537,3.0857142857142863
52.1379,5.14897,13.02
51.44124,5.53745,4.079999999999999
51.88778,4.45283,4.996153846153846
51.93313,4.43709,4.981132075471699
51.92015,4.41566,2.5624999999999996
52.11137,5.09493,11.431578947368422
51.90699,4.46503,4.373333333333333
51.95744,4.53631,2.7066666666666666
52.37014,4.89331,6.359999999999999
51.96406,4.44002,8.721428571428572
52.3442,4.92719,11.504347826086956
51.90925,4.4716,10.971428571428572
51.92397,4.41393,42.720000000000006
52.11044,5.0884,8.771428571428572
51.90819,4.47127,7.079999999999999
51.95695,4.53044,4.44
52.1019,4.24149,10.066666666666666
51.39439,5.41883,16.846153846153847
52.02662,4.28241,12.866666666666667
52.03201,4.2896,13.069565217391302
51.88935,4.44784,3.3681818181818186
52.11242,5.14724,7.010526315789475
51.40059,5.48644,6.552631578947369
52.4153,4.90421,8.73
52.41352,4.86862,5.06938775510204
52.36895,4.93638,5.999999999999999
52.07828,4.35529,14.431578947368422
51.41591,5.47262,5.434285714285714
51.92381,4.41753,7.610526315789475
51.90799,4.46669,14.0625
51.39895,5.48577,11.600000000000001
51.44365,5.53069,18.166666666666664
51.9051,4.47142,21.240000000000002
51.96533,4.44826,11.0
52.06894,5.155,8.46
52.06853,4.36032,5.890909090909091
51.44366,5.41948,5.794736842105263
51.39355,5.41751,4.114285714285715
52.36275,4.9079,5.625
52.07921,4.34698,5.8909090909090915
51.40102,5.48719,3.861818181818182
52.06695,4.35784,16.575
51.46081,5.43101,15.120000000000001
52.39697,4.92328,4.531034482758621
52.11209,5.14729,5.358620689655172
51.97212,4.50321,4.625806451612903
51.4458,5.41728,18.675
52.01927,4.26948,7.235294117647058
51.44828,5.42372,3.111111111111111
52.09768,4.24307,9.6
52.41204,4.9023,9.3
51.45682,5.4347,3.105
51.46019,5.43522,15.15
52.10964,5.14868,6.719999999999999
52.13554,5.09241,7.533333333333333
52.34514,4.93464,7.277419354838709
51.8874,4.4522,12.77142857142857
51.40111,5.48148,4.163636363636363
52.41329,4.86934,10.5375
52.39468,4.92909,52.199999999999996
52.14256,5.10362,3.6913043478260867
51.95798,4.53262,14.22
52.07172,4.36206,4.414285714285715
51.44224,5.41072,5.756756756756756
51.92434,4.41948,20.672727272727276
51.45867,5.43586,18.400000000000002
52.13257,5.14807,4.995
51.96558,4.4513,8.2875
51.90474,4.46471,13.17
51.97398,4.50541,2.2666666666666666
52.36592,4.94539,3.4702702702702704
52.13665,5.06256,5.3999999999999995
51.92102,4.41597,22.307142857142857
52.36687,4.91415,11.4
51.8892,4.45174,11.454545454545455
52.36743,4.93821,11.739130434782608
51.44356,5.41841,7.384615384615385
51.46216,5.43739,8.56551724137931
51.96801,4.44774,10.649999999999999
52.0635,4.33558,4.9071428571428575
52.36835,4.89361,4.083870967741935
51.46185,5.4304,3.882352941176471
52.04024,5.09683,20.371428571428574
51.96092,4.45406,14.61818181818182
52.0238,4.26777,13.764705882352942
52.134,5.14555,15.599999999999998
52.02037,4.26235,15.92
51.46112,5.43176,3.9
52.411,4.90202,15.8
51.9576,4.53534,6.670588235294117
51.39343,5.42609,3.7304347826086954
51.89067,4.45421,18.728571428571428
52.13418,5.14908,4.928571428571428
